,DBN,year,Q1_funding_sources,Q2_label,Q3_label,Unnamed,school_name,grade,category,number_tested,mean_scale_score,level_1,level_1_1,level_2,level_2_1,level_3,level_3_1,level_4,level_4_1,level_3_4,level_3_4_1
1945,30Q227,2018,1,insufficient,same,30Q227All Grades2018All Students,I.S. 227 LOUIS ARMSTRONG,All Grades,All Students,1402,615.2774658,76.0,5.420827388999999,244.0,17.40370941,468.0,33.38088608,614.0,43.79457855,1082.0,77.17546082
1946,30Q230,2018,2,insufficient,decreased,30Q230All Grades2018All Students,I.S. 230,All Grades,All Students,1236,607.7395019999999,250.0,20.226537699999998,344.0,27.83171463,280.0,22.65372086,362.0,29.28802681,642.0,51.94174576
1947,30Q234,2018,3,sufficient,increased,30Q234All Grades2018All Students,P.S. 234,All Grades,All Students,255,605.3686522999999,30.0,11.76470566,75.0,29.41176414,79.0,30.98039246,71.0,27.84313774,150.0,58.82352829
1948,30Q235,2018,0,sufficient,increased,30Q235All Grades2018All Students,ACADEMY FOR NEW AMERICANS,All Grades,All Students,135,590.0888672,81.0,60.0,29.0,21.48148155,17.0,12.59259224,8.0,5.9259257320000005,25.0,18.51851845
1949,30Q280,2018,1,sufficient,increased,30Q280All Grades2018All Students,P.S. 280,All Grades,All Students,336,600.583313,76.0,22.61904716,106.0,31.54761887,83.0,24.70238113,71.0,21.13095284,154.0,45.83333206
1950,30Q286,2018,2,insufficient,same,30Q286All Grades2018All Students,"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",All Grades,All Students,154,603.350647,29.0,18.83116913,48.0,31.16883087,50.0,32.46753311,27.0,17.53246689,77.0,50.0
1951,30Q291,2018,2,insufficient,decreased,30Q291All Grades2018All Students,HUNTERS POINT COMMUNITY MIDDLE SCHOOL,All Grades,All Students,262,604.2404785,51.0,19.46564865,69.0,26.33587837,78.0,29.77099228,64.0,24.4274807,142.0,54.19847488
1952,30Q300,2018,1,sufficient,same,30Q300All Grades2018All Students,THE 30TH AVENUE SCHOOL (G&T CITYWIDE),All Grades,All Students,226,630.4203491000001,2.0,0.8849557638,2.0,0.8849557638,21.0,9.292035103,201.0,88.93804932,222.0,98.23008728
1953,30Q329,2018,1,abundant,increased,30Q329All Grades2018All Students,EAST ELMHURST COMMUNITY SCHOOL,All Grades,All Students,140,598.6571655,23.0,16.4285717,45.0,32.1428566,53.0,37.8571434,19.0,13.5714283,72.0,51.42856979
1954,30Q580,2018,2,sufficient,same,30Q580All Grades2018All Students,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,All Grades,All Students,63,631.1904907,0.0,0.0,0.0,0.0,5.0,7.936507702,58.0,92.06349182,63.0,100.0
1955,31R001,2018,3,insufficient,same,31R001All Grades2018All Students,P.S. 001 TOTTENVILLE,All Grades,All Students,227,599.5154418999999,54.0,23.78854561,61.0,26.87224579,76.0,33.48017502,36.0,15.85903072,112.0,49.339206700000005
1956,31R002,2018,1,insufficient,same,31R002All Grades2018All Students,I.S. R002 GEORGE L. EGBERT,All Grades,All Students,936,597.4850464,341.0,36.43162537,278.0,29.70085526,199.0,21.26068306,118.0,12.60683727,317.0,33.86752319
1957,31R003,2018,1,insufficient,same,31R003All Grades2018All Students,P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,All Students,426,612.0704346,30.0,7.042253494,74.0,17.37089157,137.0,32.15962601,185.0,43.42723083,322.0,75.58685303
1958,31R004,2018,1,insufficient,same,31R004All Grades2018All Students,P.S. 004 MAURICE WOLLIN,All Grades,All Students,343,604.6647339,58.0,16.90962029,77.0,22.44898033,97.0,28.27988243,111.0,32.36151505,208.0,60.64139938
1959,31R005,2018,1,sufficient,same,31R005All Grades2018All Students,P.S. 005 HUGUENOT,All Grades,All Students,136,618.7867432,5.0,3.676470518,9.0,6.617647171000001,44.0,32.35293961,78.0,57.35293961,122.0,89.70587921
1960,31R006,2018,2,insufficient,decreased,31R006All Grades2018All Students,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,All Students,245,604.6530762,42.0,17.142856600000002,57.0,23.26530647,74.0,30.20408249,72.0,29.38775444,146.0,59.59183502
1961,31R007,2018,6,insufficient,same,31R007All Grades2018All Students,I.S. 007 ELIAS BERNSTEIN,All Grades,All Students,1066,610.9896851,137.0,12.8517828,248.0,23.26453972,326.0,30.58161354,355.0,33.30206299,681.0,63.88367844
1962,31R008,2018,0,insufficient,decreased,31R008All Grades2018All Students,P.S. 8 SHIRLEE SOLOMON,All Grades,All Students,285,615.6737061000001,20.0,7.017543793,41.0,14.38596535,72.0,25.263158800000003,152.0,53.33333206,224.0,78.59648895
1963,31R009,2018,1,abundant,same,31R009All Grades2018All Students,NAPLES STREET ELEMENTARY SCHOOL,All Grades,All Students,103,611.4562988,5.0,4.8543691639999995,23.0,22.330097199999997,26.0,25.24271774,49.0,47.57281494,75.0,72.8155365
1964,31R010,2018,0,insufficient,increased,31R010All Grades2018All Students,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,All Grades,All Students,41,601.1463623,6.0,14.63414669,7.0,17.07317162,18.0,43.90243912,10.0,24.39024353,28.0,68.29268646
1965,31R011,2018,3,insufficient,decreased,31R011All Grades2018All Students,P.S. 11 THOMAS DONGAN SCHOOL,All Grades,All Students,134,600.1343383999999,38.0,28.35820961,30.0,22.38805962,36.0,26.86567116,30.0,22.38805962,66.0,49.25373077
1966,31R013,2018,2,insufficient,same,31R013All Grades2018All Students,P.S. 013 M. L. LINDEMEYER,All Grades,All Students,433,599.9030151000001,114.0,26.327943800000003,102.0,23.5565815,121.0,27.94457245,96.0,22.17090034,217.0,50.1154747
1967,31R016,2018,3,insufficient,same,31R016All Grades2018All Students,P.S. 016 JOHN J. DRISCOLL,All Grades,All Students,270,587.3963012999999,153.0,56.66666794,61.0,22.59259224,35.0,12.9629631,21.0,7.777777672000001,56.0,20.74073982
1968,31R018,2018,1,insufficient,decreased,31R018All Grades2018All Students,P.S. 018 JOHN G. WHITTIER,All Grades,All Students,232,591.7888184,102.0,43.96551895,66.0,28.44827652,45.0,19.39655113,19.0,8.189655304,64.0,27.58620644
1969,31R019,2018,2,insufficient,same,31R019All Grades2018All Students,P.S. 019 THE CURTIS SCHOOL,All Grades,All Students,281,592.6049805,116.0,41.28113937,80.0,28.46975136,59.0,20.99644089,26.0,9.252669334,85.0,30.24911118
1970,31R020,2018,3,sufficient,decreased,31R020All Grades2018All Students,P.S. 020 PORT RICHMOND,All Grades,All Students,249,590.0803222999999,99.0,39.75903702,90.0,36.14457703,43.0,17.26907539,17.0,6.827309132000001,60.0,24.09638596
1971,31R021,2018,2,insufficient,decreased,31R021All Grades2018All Students,P.S. 21 MARGARET EMERY-ELM PARK,All Grades,All Students,182,590.8791504,77.0,42.30769348,54.0,29.67033005,41.0,22.52747345,10.0,5.494505405,51.0,28.02197838
1972,31R022,2018,4,insufficient,decreased,31R022All Grades2018All Students,P.S. 022 GRANITEVILLE,All Grades,All Students,478,594.4623412999999,181.0,37.86610794,132.0,27.61506271,105.0,21.96652794,60.0,12.55230141,165.0,34.51882935
1973,31R023,2018,3,insufficient,decreased,31R023All Grades2018All Students,P.S. 023 RICHMONDTOWN,All Grades,All Students,251,610.0278931,23.0,9.163346291,50.0,19.9203186,71.0,28.28685188,107.0,42.62948227,178.0,70.91633606
1974,31R024,2018,1,sufficient,same,31R024All Grades2018All Students,I.S. 024 MYRA S. BARNES,All Grades,All Students,1073,602.5871582000001,294.0,27.3998127,294.0,27.3998127,268.0,24.97670174,217.0,20.22367287,485.0,45.2003746
1975,31R026,2018,2,insufficient,same,31R026All Grades2018All Students,P.S. 026 THE CARTERET SCHOOL,All Grades,All Students,96,609.375,10.0,10.41666698,16.0,16.66666603,33.0,34.375,37.0,38.54166794,70.0,72.91666412
1976,31R027,2018,2,insufficient,same,31R027All Grades2018All Students,I.S. 027 ANNING S. PRALL,All Grades,All Students,842,600.4014282,304.0,36.10451126,212.0,25.17814636,135.0,16.03325462,191.0,22.68408585,326.0,38.71733856
1977,31R028,2018,0,insufficient,same,31R028All Grades2018All Students,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,All Grades,All Students,209,589.6555176,102.0,48.80382919,63.0,30.14354134,32.0,15.31100464,12.0,5.74162674,44.0,21.05263138
1978,31R029,2018,1,insufficient,same,31R029All Grades2018All Students,P.S. 029 BARDWELL,All Grades,All Students,308,601.7792357999999,61.0,19.80519485,94.0,30.51947975,82.0,26.62337685,71.0,23.05194855,153.0,49.67532349
1979,31R030,2018,1,sufficient,same,31R030All Grades2018All Students,P.S. 030 WESTERLEIGH,All Grades,All Students,369,606.7371216,48.0,13.00813007,83.0,22.4932251,122.0,33.06233215,116.0,31.43631363,238.0,64.49864197
1980,31R031,2018,2,sufficient,same,31R031All Grades2018All Students,P.S. 031 WILLIAM T. DAVIS,All Grades,All Students,200,582.5200195,131.0,65.5,42.0,21.0,20.0,10.0,7.0,3.5,27.0,13.5
1981,31R032,2018,0,insufficient,same,31R032All Grades2018All Students,P.S. 032 THE GIFFORD SCHOOL,All Grades,All Students,287,606.4180908,28.0,9.756097794,90.0,31.35888481,77.0,26.8292675,92.0,32.05574799,169.0,58.8850174
1982,31R034,2018,5,insufficient,same,31R034All Grades2018All Students,I.S. 034 TOTTENVILLE,All Grades,All Students,1038,611.9951782,113.0,10.88632011,235.0,22.63969231,321.0,30.92485619,369.0,35.5491333,690.0,66.47399139
1983,31R035,2018,0,insufficient,decreased,31R035All Grades2018All Students,P.S. 35 THE CLOVE VALLEY SCHOOL,All Grades,All Students,203,616.3645019999999,6.0,2.9556651119999997,27.0,13.30049229,59.0,29.06403923,111.0,54.67980194,170.0,83.74384308
1984,31R036,2018,2,insufficient,same,31R036All Grades2018All Students,P.S. 036 J. C. DRUMGOOLE,All Grades,All Students,382,603.0209351,66.0,17.277486800000002,111.0,29.05759239,121.0,31.67539215,84.0,21.98952866,205.0,53.66492081
1985,31R038,2018,1,insufficient,decreased,31R038All Grades2018All Students,P.S. 038 GEORGE CROMWELL,All Grades,All Students,165,598.1636352999999,43.0,26.060606,47.0,28.48484802,46.0,27.87878799,29.0,17.57575798,75.0,45.45454407
1986,31R041,2018,4,sufficient,same,31R041All Grades2018All Students,THE STEPHANIE A. VIERNO SCHOOL,All Grades,All Students,328,602.5274658,59.0,17.98780441,88.0,26.8292675,102.0,31.09756088,79.0,24.085365300000003,181.0,55.18292618
1987,31R042,2018,2,insufficient,same,31R042All Grades2018All Students,P.S. 042 ELTINGVILLE,All Grades,All Students,471,606.3757935,73.0,15.49893856,116.0,24.62845039,123.0,26.11464882,159.0,33.75796127,282.0,59.872612
