DBN,School Name,Grade,Year,Subject,# Level 3+4,% Level 3+4,Full Time,Full Time Plus,Part Time,None
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2018,Math,20,27.4,0.0,0.0,1.0,0.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,6,2019,ELA,25,33.8,0.0,0.0,0.0,1.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,7,2019,ELA,14,17.1,0.0,0.0,0.0,1.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2019,ELA,29,33.0,0.0,0.0,0.0,1.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,6,2019,Math,19,24.7,0.0,0.0,0.0,1.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,7,2019,Math,19,21.6,0.0,0.0,0.0,1.0
12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2019,Math,16,18.4,0.0,0.0,0.0,1.0
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,6,2018,ELA,23,40.4,0.0,0.0,0.0,1.0
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,7,2018,ELA,19,26.8,0.0,0.0,0.0,1.0
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,8,2018,ELA,17,25.8,0.0,0.0,0.0,1.0
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,6,2018,Math,11,18.6,0.0,0.0,0.0,1.0
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,7,2018,Math,9,12.2,0.0,0.0,0.0,1.0
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,8,2018,Math,9,13.8,0.0,0.0,0.0,1.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,6,2017,ELA,12,13.8,0.0,0.0,0.0,1.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,7,2017,ELA,13,17.6,0.0,0.0,0.0,1.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,8,2017,ELA,23,27.7,0.0,0.0,0.0,1.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,6,2017,Math,0,0.0,0.0,0.0,0.0,1.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,7,2017,Math,5,6.3,0.0,0.0,0.0,1.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,8,2017,Math,4,4.8,0.0,0.0,0.0,1.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,6,2018,ELA,17,19.1,0.0,1.0,0.0,0.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,7,2018,ELA,16,17.8,0.0,1.0,0.0,0.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,8,2018,ELA,22,26.5,0.0,1.0,0.0,0.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,6,2018,Math,4,4.5,0.0,1.0,0.0,0.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,7,2018,Math,2,2.2,0.0,1.0,0.0,0.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,8,2018,Math,6,7.2,0.0,1.0,0.0,0.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,6,2019,ELA,22,24.4,0.0,1.0,0.0,0.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,7,2019,ELA,15,18.3,0.0,1.0,0.0,0.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,8,2019,ELA,28,33.3,0.0,1.0,0.0,0.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,6,2019,Math,15,16.9,0.0,1.0,0.0,0.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,7,2019,Math,8,9.4,0.0,1.0,0.0,0.0
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,8,2019,Math,19,22.4,0.0,1.0,0.0,0.0
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,3,2017,ELA,21,21.4,0.0,0.0,0.0,1.0
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,4,2017,ELA,16,18.8,0.0,0.0,0.0,1.0
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,5,2017,ELA,12,15.2,0.0,0.0,0.0,1.0
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,3,2017,Math,25,25.0,0.0,0.0,0.0,1.0
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,4,2017,Math,9,10.6,0.0,0.0,0.0,1.0
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,5,2017,Math,4,4.9,0.0,0.0,0.0,1.0
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,3,2019,ELA,35,37.6,0.0,1.0,0.0,0.0
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,4,2019,ELA,24,28.2,0.0,1.0,0.0,0.0
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,5,2019,ELA,23,21.3,0.0,1.0,0.0,0.0
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,3,2019,Math,35,37.2,0.0,1.0,0.0,0.0
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,4,2019,Math,17,19.8,0.0,1.0,0.0,0.0
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,5,2019,Math,26,24.5,0.0,1.0,0.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,3,2017,ELA,2,4.3,0.0,0.0,1.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,4,2017,ELA,6,17.1,0.0,0.0,1.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,5,2017,ELA,2,3.6,0.0,0.0,1.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,3,2017,Math,0,0.0,0.0,0.0,1.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,4,2017,Math,3,8.1,0.0,0.0,1.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,5,2017,Math,4,7.5,0.0,0.0,1.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,3,2018,ELA,6,14.3,1.0,0.0,0.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,4,2018,ELA,3,5.7,1.0,0.0,0.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,5,2018,ELA,8,20.0,1.0,0.0,0.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,3,2018,Math,11,25.0,1.0,0.0,0.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,4,2018,Math,3,5.6,1.0,0.0,0.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,5,2018,Math,6,15.8,1.0,0.0,0.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,3,2019,ELA,8,21.1,0.0,0.0,1.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,4,2019,ELA,13,29.5,0.0,0.0,1.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,5,2019,ELA,3,5.8,0.0,0.0,1.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,3,2019,Math,13,31.0,0.0,0.0,1.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,4,2019,Math,5,11.4,0.0,0.0,1.0,0.0
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,5,2019,Math,5,9.4,0.0,0.0,1.0,0.0
12X316,KAPPA III,6,2017,ELA,24,19.7,0.0,0.0,0.0,1.0
12X316,KAPPA III,7,2017,ELA,34,29.8,0.0,0.0,0.0,1.0
12X316,KAPPA III,8,2017,ELA,57,49.6,0.0,0.0,0.0,1.0
12X316,KAPPA III,6,2017,Math,31,25.2,0.0,0.0,0.0,1.0
12X316,KAPPA III,7,2017,Math,22,19.1,0.0,0.0,0.0,1.0
12X316,KAPPA III,8,2017,Math,0,0.0,0.0,0.0,0.0,1.0
12X316,KAPPA III,6,2018,ELA,40,32.5,0.0,0.0,0.0,1.0
12X316,KAPPA III,7,2018,ELA,36,29.5,0.0,0.0,0.0,1.0
12X316,KAPPA III,8,2018,ELA,44,37.9,0.0,0.0,0.0,1.0
12X316,KAPPA III,6,2018,Math,26,21.0,0.0,0.0,0.0,1.0
12X316,KAPPA III,7,2018,Math,26,21.1,0.0,0.0,0.0,1.0
12X316,KAPPA III,8,2018,Math,31,27.0,0.0,0.0,0.0,1.0
12X316,KAPPA III,6,2019,ELA,43,38.1,0.0,0.0,0.0,1.0
12X316,KAPPA III,7,2019,ELA,33,26.8,0.0,0.0,0.0,1.0
12X316,KAPPA III,8,2019,ELA,52,41.9,0.0,0.0,0.0,1.0
12X316,KAPPA III,6,2019,Math,20,17.9,0.0,0.0,0.0,1.0
12X316,KAPPA III,7,2019,Math,40,32.3,0.0,0.0,0.0,1.0
12X316,KAPPA III,8,2019,Math,48,38.7,0.0,0.0,0.0,1.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",6,2017,ELA,11,14.5,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",7,2017,ELA,21,22.8,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",8,2017,ELA,23,29.9,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",6,2017,Math,8,10.4,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",7,2017,Math,3,3.3,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",8,2017,Math,15,19.5,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",6,2018,ELA,8,14.0,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",7,2018,ELA,10,11.9,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",8,2018,ELA,26,28.9,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",6,2018,Math,4,6.5,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",7,2018,Math,6,7.1,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",8,2018,Math,12,13.3,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",6,2019,ELA,14,18.7,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",7,2019,ELA,10,14.3,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",8,2019,ELA,26,35.6,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",6,2019,Math,10,13.9,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",7,2019,Math,8,11.4,0.0,0.0,1.0,0.0
12X318,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",8,2019,Math,11,14.9,0.0,0.0,1.0,0.0
12X341,ACCION ACADEMY,6,2019,ELA,18,24.0,0.0,1.0,0.0,0.0
12X341,ACCION ACADEMY,7,2019,ELA,24,18.3,0.0,1.0,0.0,0.0
12X341,ACCION ACADEMY,8,2019,ELA,27,20.0,0.0,1.0,0.0,0.0
12X341,ACCION ACADEMY,6,2019,Math,9,11.0,0.0,1.0,0.0,0.0
12X341,ACCION ACADEMY,7,2019,Math,16,11.0,0.0,1.0,0.0,0.0
12X341,ACCION ACADEMY,8,2019,Math,9,6.4,0.0,1.0,0.0,0.0
12X383,EMOLIOR ACADEMY,6,2017,ELA,18,22.8,0.0,0.0,0.0,1.0
12X383,EMOLIOR ACADEMY,7,2017,ELA,16,21.6,0.0,0.0,0.0,1.0
12X383,EMOLIOR ACADEMY,8,2017,ELA,24,32.4,0.0,0.0,0.0,1.0
12X383,EMOLIOR ACADEMY,6,2017,Math,16,19.8,0.0,0.0,0.0,1.0
12X383,EMOLIOR ACADEMY,7,2017,Math,6,7.9,0.0,0.0,0.0,1.0
12X383,EMOLIOR ACADEMY,8,2017,Math,12,14.8,0.0,0.0,0.0,1.0
12X383,EMOLIOR ACADEMY,6,2019,ELA,47,39.2,0.0,1.0,0.0,0.0
12X383,EMOLIOR ACADEMY,7,2019,ELA,24,27.9,0.0,1.0,0.0,0.0
12X383,EMOLIOR ACADEMY,8,2019,ELA,34,34.3,0.0,1.0,0.0,0.0
12X383,EMOLIOR ACADEMY,6,2019,Math,31,24.8,0.0,1.0,0.0,0.0
12X383,EMOLIOR ACADEMY,7,2019,Math,12,13.6,0.0,1.0,0.0,0.0
12X383,EMOLIOR ACADEMY,8,2019,Math,25,24.5,0.0,1.0,0.0,0.0
12X458,SAMARA COMMUNITY SCHOOL,3,2018,ELA,9,25.7,0.0,0.0,0.0,1.0
12X458,SAMARA COMMUNITY SCHOOL,3,2018,Math,9,24.3,0.0,0.0,0.0,1.0
12X458,SAMARA COMMUNITY SCHOOL,3,2019,ELA,12,30.8,0.0,0.0,0.0,1.0
12X458,SAMARA COMMUNITY SCHOOL,4,2019,ELA,9,22.5,0.0,0.0,0.0,1.0
12X458,SAMARA COMMUNITY SCHOOL,3,2019,Math,18,43.9,0.0,0.0,0.0,1.0
12X458,SAMARA COMMUNITY SCHOOL,4,2019,Math,8,19.5,0.0,0.0,0.0,1.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,3,2017,ELA,15,34.9,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,4,2017,ELA,4,11.1,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,5,2017,ELA,10,27.8,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,3,2017,Math,11,25.0,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,4,2017,Math,6,16.7,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,5,2017,Math,9,24.3,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,3,2018,ELA,13,39.4,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,4,2018,ELA,17,45.9,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,5,2018,ELA,11,29.7,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,3,2018,Math,20,58.8,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,4,2018,Math,8,22.9,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,5,2018,Math,4,10.5,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,3,2019,ELA,18,51.4,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,4,2019,ELA,13,28.3,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,5,2019,ELA,17,41.5,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,3,2019,Math,18,50.0,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,4,2019,Math,14,30.4,0.0,1.0,0.0,0.0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,5,2019,Math,13,29.5,0.0,1.0,0.0,0.0
12X531,ARCHER ELEMENTARY SCHOOL,3,2018,ELA,14,19.4,0.0,1.0,0.0,0.0
12X531,ARCHER ELEMENTARY SCHOOL,4,2018,ELA,32,42.1,0.0,1.0,0.0,0.0
12X531,ARCHER ELEMENTARY SCHOOL,5,2018,ELA,21,28.4,0.0,1.0,0.0,0.0
12X531,ARCHER ELEMENTARY SCHOOL,3,2018,Math,16,21.3,0.0,1.0,0.0,0.0
12X531,ARCHER ELEMENTARY SCHOOL,4,2018,Math,28,36.4,0.0,1.0,0.0,0.0
12X531,ARCHER ELEMENTARY SCHOOL,5,2018,Math,12,15.6,0.0,1.0,0.0,0.0
12X531,ARCHER ELEMENTARY SCHOOL,3,2019,ELA,27,39.1,0.0,1.0,0.0,0.0
12X531,ARCHER ELEMENTARY SCHOOL,4,2019,ELA,15,23.4,0.0,1.0,0.0,0.0
12X531,ARCHER ELEMENTARY SCHOOL,5,2019,ELA,17,24.3,0.0,1.0,0.0,0.0
12X531,ARCHER ELEMENTARY SCHOOL,3,2019,Math,16,22.5,0.0,1.0,0.0,0.0
12X531,ARCHER ELEMENTARY SCHOOL,4,2019,Math,16,24.6,0.0,1.0,0.0,0.0
12X531,ARCHER ELEMENTARY SCHOOL,5,2019,Math,16,22.2,0.0,1.0,0.0,0.0
12X536,P.S. 536,3,2018,ELA,20,28.2,0.0,1.0,0.0,0.0
12X536,P.S. 536,4,2018,ELA,6,9.5,0.0,1.0,0.0,0.0
12X536,P.S. 536,5,2018,ELA,17,31.5,0.0,1.0,0.0,0.0
12X536,P.S. 536,3,2018,Math,11,15.1,0.0,1.0,0.0,0.0
12X536,P.S. 536,4,2018,Math,17,26.6,0.0,1.0,0.0,0.0
12X536,P.S. 536,5,2018,Math,13,23.2,0.0,1.0,0.0,0.0
12X536,P.S. 536,3,2019,ELA,24,35.3,0.0,0.0,0.0,1.0
12X536,P.S. 536,4,2019,ELA,13,19.7,0.0,0.0,0.0,1.0
12X536,P.S. 536,5,2019,ELA,16,30.8,0.0,0.0,0.0,1.0
12X536,P.S. 536,3,2019,Math,15,21.1,0.0,0.0,0.0,1.0
12X536,P.S. 536,4,2019,Math,13,19.7,0.0,0.0,0.0,1.0
12X536,P.S. 536,5,2019,Math,13,25.0,0.0,0.0,0.0,1.0
12X691,BRONX LITTLE SCHOOL,3,2017,ELA,12,24.0,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,4,2017,ELA,7,13.2,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,5,2017,ELA,7,14.0,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,3,2017,Math,17,34.0,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,4,2017,Math,12,20.7,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,5,2017,Math,7,13.5,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,3,2018,ELA,14,37.8,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,4,2018,ELA,20,39.2,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,5,2018,ELA,10,19.6,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,3,2018,Math,17,44.7,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,4,2018,Math,19,36.5,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,5,2018,Math,11,21.2,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,3,2019,ELA,24,50.0,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,4,2019,ELA,14,31.8,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,5,2019,ELA,11,26.2,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,3,2019,Math,24,47.1,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,4,2019,Math,15,31.9,0.0,1.0,0.0,0.0
12X691,BRONX LITTLE SCHOOL,5,2019,Math,16,34.8,0.0,1.0,0.0,0.0
13K003,P.S. 003 THE BEDFORD VILLAGE,3,2017,ELA,11,17.5,0.0,0.0,0.0,1.0
13K003,P.S. 003 THE BEDFORD VILLAGE,4,2017,ELA,23,37.1,0.0,0.0,0.0,1.0
13K003,P.S. 003 THE BEDFORD VILLAGE,5,2017,ELA,19,35.2,0.0,0.0,0.0,1.0
13K003,P.S. 003 THE BEDFORD VILLAGE,3,2017,Math,12,18.5,0.0,0.0,0.0,1.0
13K003,P.S. 003 THE BEDFORD VILLAGE,4,2017,Math,14,23.0,0.0,0.0,0.0,1.0
13K003,P.S. 003 THE BEDFORD VILLAGE,5,2017,Math,14,26.4,0.0,0.0,0.0,1.0
13K003,P.S. 003 THE BEDFORD VILLAGE,3,2018,ELA,16,35.6,0.0,0.0,0.0,1.0
13K003,P.S. 003 THE BEDFORD VILLAGE,4,2018,ELA,12,26.7,0.0,0.0,0.0,1.0
13K003,P.S. 003 THE BEDFORD VILLAGE,5,2018,ELA,14,26.4,0.0,0.0,0.0,1.0
13K003,P.S. 003 THE BEDFORD VILLAGE,3,2018,Math,13,28.9,0.0,0.0,0.0,1.0
13K003,P.S. 003 THE BEDFORD VILLAGE,4,2018,Math,7,15.2,0.0,0.0,0.0,1.0
13K003,P.S. 003 THE BEDFORD VILLAGE,5,2018,Math,14,26.4,0.0,0.0,0.0,1.0
13K003,P.S. 003 THE BEDFORD VILLAGE,3,2019,ELA,13,28.9,0.0,1.0,0.0,0.0
13K003,P.S. 003 THE BEDFORD VILLAGE,4,2019,ELA,10,21.7,0.0,1.0,0.0,0.0
13K003,P.S. 003 THE BEDFORD VILLAGE,5,2019,ELA,13,28.3,0.0,1.0,0.0,0.0
13K003,P.S. 003 THE BEDFORD VILLAGE,3,2019,Math,16,35.6,0.0,1.0,0.0,0.0
13K003,P.S. 003 THE BEDFORD VILLAGE,4,2019,Math,4,8.7,0.0,1.0,0.0,0.0
13K003,P.S. 003 THE BEDFORD VILLAGE,5,2019,Math,16,34.8,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,3,2017,ELA,82,81.2,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,4,2017,ELA,84,77.1,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,5,2017,ELA,58,78.4,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,6,2017,ELA,53,56.4,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,7,2017,ELA,34,57.6,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,8,2017,ELA,36,76.6,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,3,2017,Math,84,81.6,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,4,2017,Math,71,64.0,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,5,2017,Math,50,68.5,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,6,2017,Math,46,49.5,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,7,2017,Math,23,40.4,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,3,2018,ELA,97,85.1,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,4,2018,ELA,83,88.3,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,5,2018,ELA,76,74.5,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,6,2018,ELA,40,62.5,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,7,2018,ELA,67,82.7,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,8,2018,ELA,23,53.5,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,3,2018,Math,91,79.8,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,4,2018,Math,83,89.2,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,5,2018,Math,77,77.8,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,6,2018,Math,23,37.1,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,7,2018,Math,49,60.5,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,3,2019,ELA,72,82.8,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,4,2019,ELA,96,91.4,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,5,2019,ELA,64,79.0,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,6,2019,ELA,47,70.1,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,7,2019,ELA,33,54.1,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,8,2019,ELA,43,84.3,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,3,2019,Math,67,77.0,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,4,2019,Math,87,83.7,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,5,2019,Math,68,82.9,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,6,2019,Math,35,55.6,0.0,1.0,0.0,0.0
13K008,P.S. 008 ROBERT FULTON,7,2019,Math,23,38.3,0.0,1.0,0.0,0.0
13K009,P.S. 009 TEUNIS G. BERGEN,3,2017,ELA,60,65.9,0.0,1.0,0.0,0.0
13K009,P.S. 009 TEUNIS G. BERGEN,4,2017,ELA,61,64.9,0.0,1.0,0.0,0.0
13K009,P.S. 009 TEUNIS G. BERGEN,5,2017,ELA,53,58.9,0.0,1.0,0.0,0.0
13K009,P.S. 009 TEUNIS G. BERGEN,3,2017,Math,50,55.6,0.0,1.0,0.0,0.0
13K009,P.S. 009 TEUNIS G. BERGEN,4,2017,Math,38,42.2,0.0,1.0,0.0,0.0
13K009,P.S. 009 TEUNIS G. BERGEN,5,2017,Math,40,45.5,0.0,1.0,0.0,0.0
13K009,P.S. 009 TEUNIS G. BERGEN,3,2018,ELA,63,69.2,0.0,0.0,0.0,1.0
13K009,P.S. 009 TEUNIS G. BERGEN,4,2018,ELA,69,71.9,0.0,0.0,0.0,1.0
13K009,P.S. 009 TEUNIS G. BERGEN,5,2018,ELA,51,57.3,0.0,0.0,0.0,1.0
13K009,P.S. 009 TEUNIS G. BERGEN,3,2018,Math,63,72.4,0.0,0.0,0.0,1.0
13K009,P.S. 009 TEUNIS G. BERGEN,4,2018,Math,36,39.1,0.0,0.0,0.0,1.0
13K009,P.S. 009 TEUNIS G. BERGEN,5,2018,Math,41,48.2,0.0,0.0,0.0,1.0
13K009,P.S. 009 TEUNIS G. BERGEN,3,2019,ELA,77,81.1,0.0,1.0,0.0,0.0
13K009,P.S. 009 TEUNIS G. BERGEN,4,2019,ELA,69,67.6,0.0,1.0,0.0,0.0
13K009,P.S. 009 TEUNIS G. BERGEN,5,2019,ELA,54,63.5,0.0,1.0,0.0,0.0
13K009,P.S. 009 TEUNIS G. BERGEN,3,2019,Math,70,74.5,0.0,1.0,0.0,0.0
13K009,P.S. 009 TEUNIS G. BERGEN,4,2019,Math,51,51.5,0.0,1.0,0.0,0.0
13K009,P.S. 009 TEUNIS G. BERGEN,5,2019,Math,42,48.8,0.0,1.0,0.0,0.0
13K011,P.S. 011 PURVIS J. BEHAN,3,2017,ELA,101,84.2,0.0,1.0,0.0,0.0
13K011,P.S. 011 PURVIS J. BEHAN,4,2017,ELA,109,80.1,0.0,1.0,0.0,0.0
